,new_imdb_id,title_name,content_category,keyword_list,genre_list,Dominant_Topic,Topic_Perc_Contrib
3036,tt1372293,Right America: Feeling Wronged - Some Voices From The Campaign Trail,movies,"['2000s', 'Culture Clash', 'Serious', 'Documentary', 'United States', 'Politicians', 'Interviews', 'Celebrities', 'Voting', 'Diversity', 'Thought-Provoking', 'Politics', 'Political Engagement', 'Debates', 'Social Issues', 'Elections', 'Power Dynamics']",['Documentary'],6,0.8870789
3037,tt4558988,VICE Special Report: Killing Cancer,movies,"['2010s', 'Medical', 'News', 'Interviews', 'Investigations', 'Hospitals', 'Exciting', 'Cancer', 'Illnesses', 'Doctors', 'Journalists', 'Patients', 'Informative', 'Documentary']","['Documentary', 'News']",6,0.3726042
3038,tt9169870,The Misery Index,series,"['United States', 'Competitions', 'Mishaps or Misfortunes', '2010s', 'Unique', 'Rivalries', 'Based on a Game', 'Comedians', 'Teamwork', 'Game Show', 'Comedy', 'Rivals', 'Funny']","['Comedy', 'Game-Show']",3,0.7830099
3039,tt0129387,There's Something About Mary,movies,"['Imposters', 'Love Triangle', 'Manipulation', 'Crude Humor', 'Rhode Island', 'Silly', 'Florida', 'Humor', 'Romantic', 'Adulthood', '1990s', 'Big Cities', 'Private Investigators', 'Farce', 'Critically Acclaimed', 'Flirting', 'Fun', 'Rivals', 'Searches', 'Stalkers', 'Underdogs', 'Captivating', 'Losers', 'Doctors', 'False Accusations', 'Award-Nominated', 'Boyfriends or Girlfriends', 'Obsession', 'Duplicity', 'Romcom']","['Comedy', 'Romance']",2,0.3893555
3040,tt11615038,After Truth: Disinformation and the Cost of Fake News,movies,"['Social Issues', 'Lies', 'Danger', 'Documentary', 'Archival Footage', 'Politics', 'Journalism', 'News', 'Manipulation', 'United States', 'Thought-Provoking', '2020s', 'Writers', 'Paranoia', 'Interviews', 'Technology', 'Computers', 'Chaos', 'Conspiracies', 'Social Media', 'Disturbing', 'Journalists', 'Politicians']",['Documentary'],6,0.50679415
3041,tt1673697,The Sapphires,movies,"['Satisfying', 'Period Piece', 'Talent Agents', 'Drama', 'Based on a Stage Play', 'Musical', 'Love', 'Based on a True Story', 'Dramedy', 'Comedy', 'Musicians', 'Catching a Break', 'Semi-Serious', 'Australia', 'Siblings', 'Vietnam War', 'Heart-Warming', 'Showbiz', 'Emotional', 'Award-Winning', '1960s', 'Vietnam', 'Music', 'Social Commentary', 'Bands', 'Pursuing a Dream', 'Critically Acclaimed']","['Biography', 'Comedy', 'Drama', 'Music', 'Romance']",2,0.4233149
3042,tt0217505,Gangs of New York,movies,"['Gangs', 'Gangsters', 'Period Piece', 'Rivals', 'Love', 'American Dream', 'Social Decay', 'Epic', 'Partners', 'New York City', 'Critically Acclaimed', 'Violent', 'Award-Nominated', 'Power', 'Chaos', 'Murder', '1800s', 'Danger', 'Battle Zones', 'Duels', 'Rich vs Poor', 'Corruption', 'Complex', 'Death', 'Haunted By the Past', 'Revenge', 'Urban', 'Immigration', 'Pessimistic', 'Betrayal']","['Crime', 'Drama']",5,0.48826185
3043,tt4158624,About Ray,movies,"['Controversial', 'Pursuing a Dream', 'Single Parents', 'Touching', 'Sincere', 'Parents', 'Independent', 'Teens', 'Drama', 'Mothers', 'Emotional', 'Gender Transition', 'New York City', 'Self-Discovery', 'Grandparents', 'Adolescence', 'Body Image', '2010s', 'Comedy', 'Apartments', 'Coming of Age']",['Drama'],4,0.7860212
3044,tt7007696,Share,movies,"['Interpersonal Relations', 'United States', 'Students', 'Sexual Assault', 'Crimes', 'Intense', 'Bullies', '2010s', 'Suspenseful', 'Schools', 'Award-Winning', 'Teen Angst', 'Dramatic', 'Teens']",['Drama'],3,0.37230408
3045,tt1097013,Next Day Air,movies,"['Independent', 'Fun', 'Drug Trade', 'Chaotic', 'Urban', 'Business', 'Comedy', 'Chaos', 'Fast', 'Offbeat', 'Action', 'Humor', 'Gangsters', 'Drug Dealers', 'Philadelphia', 'Criminal Protagonist', 'Drugs', '2000s', 'Danger', 'Crimes']","['Action', 'Comedy', 'Crime']",2,0.5105622
3046,tt1731141,Ender's Game,movies,"['Teens', 'Saving the World', 'Mentors', 'Science Fiction', 'Battle Zones', 'Loners', 'Loss of Innocence', 'Serious', 'Future', 'Imaginative', 'Military Bases', 'Exciting', 'Spacecrafts', 'Genocide', 'Buddies', 'Missions', 'Against the Odds', 'Self-Discovery', 'Geniuses', 'Prodigies', 'Military', 'Rivals', 'Based on a Novel', 'Space', 'Award-Winning', 'Training', 'Journeys', 'Duels', 'Egos']","['Action', 'Adventure', 'Sci-Fi']",0,0.49384242
3047,tt4581576,Aftermath,movies,"['Funerals', 'Parents', 'Aircrafts', 'United States', 'Grim', 'Vigilantes', 'Action', 'Based on a True Story', '2010s', 'Anger', 'Dark', 'Accidents', 'Revenge', 'Crisis of Faith', 'Fathers', 'Tragic', 'Independent', 'Daughters', 'Plane Crashes', 'Serious', 'Mourning', 'Thriller', 'Working Class', 'Murder', 'Death', 'Pain', 'Justice', 'Tragedies', 'Obsession', 'Danger']","['Drama', 'Mystery', 'Thriller']",5,0.581262
3048,tt15248702,Catwoman: Hunted,movies,"['Thriller', 'Fun', 'DC Comics', 'Adventures', 'Clever', 'Suspenseful', 'Heists', 'Based on a Comic', 'Animation', 'Superpowers', 'Action-Packed', 'Anime', 'Super-Villains', 'Criminal Protagonist', 'Antiheroes', 'Gotham City', 'Action', 'Female Superheroes']","['Animation', 'Action', 'Crime', 'Sci-Fi']",0,0.50234544
3049,tt5501986,Julio Cesar Chavez Jr. vs. Bryan Vera (9/28/13),special,"['Fighting', 'Showdowns', 'Action-Packed', 'Suspenseful', 'Boxing', '2010s', 'Live', 'Rivals', 'Energetic', 'United States', 'Sports', 'Competitions', 'Athletes', 'Action']","['Documentary', 'Sport']",3,0.5755699
3050,tt0834905,Cutting Edge,movies,"['Barbershops or Salons', '2000s', 'Independent', 'New York City', 'Debates', 'Thought-Provoking', 'Young Adults', 'Health', 'Current Events', 'Documentary', 'Controversial', 'Social Issues', 'Seniors', 'Celebrities', 'Stylists', 'Media', 'Social Commentary', 'Religion', 'United States', 'Politics']",['Drama'],6,0.6674285
3051,tt0093238,I Was a Teenage Zombie,movies,"['Silly', 'Drug Dealers', 'Zombies', 'Rescues', 'Survival', 'Stoners', 'Damsel in Distress', 'Teens', 'Humor', 'Buddies', 'Revenge', 'Drugs', 'Adolescence', 'Fear', 'Death', 'Comedy', 'New York City', 'Murder', 'High Schools', 'Cult Classic', 'Students', 'Campy', 'B-Movie', 'Monsters', '1980s', 'Scary', 'Offbeat', 'Independent', 'Horror']","['Comedy', 'Horror']",5,0.53397244
3052,tt11892646,Women of Troy,movies,"['Athleticism', 'Teamwork', 'Colleges', 'Coaches', 'Basketball', 'Los Angeles', 'Archival Footage', 'Athletes', 'Fame', '1980s', 'Exciting', 'Victory', 'Inspiring', 'Leadership', 'Empowering', 'Success', 'Documentary', 'Sports', 'Uplifting', 'Career', 'Gender Equality', 'Interviews']",['Documentary'],3,0.279819
3053,tt0089822,Police Academy 2: Their First Assignment,movies,"['Corruption', 'Silly', 'Police', 'Violence', 'B-Movie', 'Comedy', 'Friendship', 'Young Adults', 'Practical Jokes or Pranks', 'Satire', 'Pop Culture', 'Crude Humor', 'Law', 'Farce', 'Crimes', 'Heists', 'Heroes', '1980s', 'Underdogs', 'Undercover', 'Training', 'Teamwork', 'North America', 'Buddies']",['Comedy'],7,0.5526033
3054,tt3224458,A Beautiful Day in the Neighborhood,movies,"['Based on an Article', 'Emotional', 'Heroes', 'Pittsburgh', 'New York City', 'Morality', 'Forgiveness', 'Showbiz', 'Innocence', 'The Cynic', 'Drama', 'Actors or Actresses', 'Clergy', 'Haunted By the Past', '1990s', 'Celebrities', 'Community', 'Investigations', 'Inspiring', 'Fame', 'Anger', 'Biopic', 'Dysfunctional Family', 'Unlikely Friendship', 'Journalists', 'Heart-Warming', 'Award-Nominated']","['Biography', 'Drama']",1,0.27120346
3055,tt0112384,Apollo 13,movies,"['Inspiring', 'Rescues', 'Journeys', 'Spacecrafts', 'Chaos', 'Danger', 'Critically Acclaimed', 'Captivating', 'Based on a Novel', 'Voice Overs', 'Retro', 'Award-Nominated', 'Emotional', 'Space', 'Adventures', 'Period Piece', 'Spouses', 'Missions', 'Trapped', 'Based on a True Story', 'Family', 'Race Against Time', 'Parents', 'Survival', 'Isolation', 'Against the Odds', 'Obsession']","['Adventure', 'Drama', 'History']",1,0.33174872
3056,tt7389482,Boxing: Jezreel Corrales vs. Alberto Machado (10/21/17),special,"['Action-Packed', 'United States', 'Action', 'Boxing', 'Suspenseful', 'Competitions', 'Athletes', 'Live', 'Rivals', '2010s', 'Fighting', 'Showdowns', 'Sports', 'Energetic']","['Documentary', 'Sport']",3,0.5755708
3057,tt0035423,Kate & Leopold,movies,"['2000s', 'Siblings', 'Time Travel', 'Human Nature', 'Supernatural', 'Culture Clash', 'Accidents', 'New York City', 'Silly', 'Humor', 'Self-Discovery', 'Escapes', 'Adulthood', 'Love', 'Journeys', 'Chaos', 'Scientists', 'Royalty', 'Romcom', 'Alcohol', 'Imaginative', 'Funny', 'Fish Out of Water', 'Mistaken Identity', 'Fantasy', '1800s', 'Romantic', 'Flirting']","['Comedy', 'Fantasy', 'Romance']",2,0.43672657
3058,tt0146316,Lara Croft: Tomb Raider,movies,"['Egypt', 'Discovering the Truth', 'Treasures', 'Time Travel', 'Temples', 'Conspiracies', 'Thrilling', 'Race Against Time', 'Adventurers or Explorers', 'Survival', 'Bad Boy', 'Thriller', 'Based on a Game', 'Action', 'Plot Twists', 'Journeys', 'Exciting', 'Italy', 'Venice (Italy)', 'Fantasy', 'Missions', 'Good vs Evil', 'Rescues', 'Adventures', '2000s', 'Death', 'Fast']","['Action', 'Adventure', 'Fantasy', 'Thriller']",5,0.54488397
3059,tt0039881,T-Men,movies,"['Detroit', 'Award-Nominated', 'Black & White', 'Government Agencies', 'Undercover', 'Film Noir', 'Political or Government Workers', 'Thrilling', 'Imposters', 'Revenge', 'Discovering the Truth', 'Investigations', 'Gangsters', 'Mysteries', 'Partners', 'Betrayal', 'Thriller', 'Drama', 'Bosses', 'Organized Crime', 'Gangs', 'Criminals', 'Death', 'Dark', 'Los Angeles', 'Money', 'Crimes', 'Forgeries', 'Voice Overs', 'Law Enforcement']","['Crime', 'Film-Noir', 'Thriller']",5,0.64304686
3060,tt0415965,Martian Child,movies,"['Parenting', 'Dramatic', 'Widows or Widowers', 'Woods or Forests', 'Family', 'Sons', 'Based on a Novel', 'Supernatural', 'Funerals', 'Aliens', 'Adoptions', 'Family Homes', 'Death', 'Fathers', 'Quirky']","['Comedy', 'Drama', 'Family']",4,0.4104448
3061,tt0219653,Wes Craven Presents: Dracula 2000,movies,"['Escapes', '2000s', 'Horror', 'Action', 'Thrilling', 'Dark', 'Mentors', 'Vampires', 'Supernatural', 'Daughters', 'Students', 'Superpowers', 'Based on a Novel', 'Supernatural Powers', 'Rivals', 'Survival', 'Good vs Evil', 'Scary', 'Fantasy', 'Murder', 'London', 'Revenge', 'Heritage', 'Immortality', 'New Orleans', 'Obsession', 'Serious']","['Action', 'Fantasy', 'Horror', 'Thriller']",5,0.6663767
3062,tt7347846,The Lodge,movies,"['Horror', 'Paranoia', 'Mind Games', 'Children', 'Fear', 'Dysfunctional Family', 'Haunted By the Past', 'Death', 'Massachusetts', 'Guilt', '2020s', 'Suspenseful', 'Dark', 'Trapped', 'Dreams', 'Psychological', 'Suicides', 'Scary', 'Teens', 'Christmas', 'Independent', 'Thriller', 'Stranded', 'Isolation', 'Mortality', 'Siblings', 'Vacations', 'Widows or Widowers', 'Murder']","['Drama', 'Horror', 'Mystery', 'Thriller']",5,0.47282156
3063,tt6943508,Boxing: Miguel Berchelt vs. Takashi Miura (7/15/17),special,"['Energetic', 'Fighting', 'Athletes', 'Action-Packed', 'Live', 'Showdowns', 'Sports', 'Suspenseful', 'Rivals', 'United States', '2010s', 'Boxing', 'Competitions', 'Action']","['Documentary', 'Sport']",3,0.57556945
3064,tt0309698,Identity,movies,"['Mental Health', 'Murder', 'Body Image', 'Crimes', 'Danger', 'Isolation', 'Obsession', 'Sex Workers', 'Hotels', 'United States', 'Courtrooms', 'Suspenseful', 'Plot Twists', 'Imaginative', 'Horror', 'Detectives', 'Law Enforcement', 'Mysteries', 'Violent', 'Searches', 'Thriller', 'Serial Killers', 'Lawyers', 'Complex', 'Nonlinear', 'Trapped']","['Mystery', 'Thriller']",5,0.6303364
3065,tt0099653,Ghost,movies,"['Fantasy', 'Supernatural Powers', 'New York City', 'Award-Winning', 'Spirits or Ghosts', 'Conspiracies', 'Danger', 'Romance', 'Partners', 'Death', 'Bittersweet', '1990s', 'Discovering the Truth', 'Rescues', 'Romantic', 'Sensual', 'Race Against Time', 'Unlikely Friendship', 'Urban', 'Captivating', 'Mourning', 'Critically Acclaimed', 'Romantic Drama', 'Miracles', 'Love', 'Sorrow', 'Supernatural', 'Murder']","['Drama', 'Fantasy', 'Romance', 'Thriller']",4,0.4619206
3066,tt1010267,Hard as Nails,movies,"['Serious', '2000s', 'Provocative', 'Seeking Fulfillment', 'Afterlife', 'Disturbing', 'Documentary', 'Millennials', 'United States', 'Identity', 'Clergy', 'Controversial', 'Morality', 'Religion', 'Churches']",['Documentary'],6,0.41523948
3067,tt0401420,Fierce People,movies,"['Suspenseful', 'Serious', 'Fathers', 'Therapists', 'Dysfunctional Family', 'Violent', 'New Jersey', 'Trapped', 'Family', 'Drama', 'Based on a Novel', 'Thriller', 'Trusting Others', 'Independent', 'Violence', 'Sons']","['Drama', 'Thriller']",4,0.38720348
3068,tt2850386,The Croods: A New Age,movies,"['Comedy', 'Prehistoric', 'Humor', 'Jungles', 'Adventures', 'Danger', 'Parents', 'Ritual Sacrifice', 'Rescues', 'Imaginative', 'Sequel', 'Young Kids', 'Family', 'Teens', 'Jealousy', 'Award-Nominated', 'Journeys', 'Family Homes', 'Adulthood', 'Animation', 'Abductions', 'Rivals', 'Arguments', 'Children', 'Couples', 'Buddies', 'Spouses', 'Boyfriends or Girlfriends', 'Siblings', 'Lighthearted']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,0.34391814
3069,tt0051790,Ivan the Terrible Part 2,movies,"['Biography', 'Dramatic', 'Flashbacks', 'Epic', 'Conspiracies', 'Death', 'Palaces', 'Duplicity', 'Controversial', 'Intrigue', 'Government', 'Manipulation', 'Rivals', 'Royalty', 'Politicians', 'Classic', '1500s', 'Betrayal', 'Power', 'Critically Acclaimed', 'Russia', 'Suspenseful', 'Survival', 'Murder', 'Power Struggle', 'Period Piece', 'Politics', 'Pain']","['Biography', 'Drama', 'History']",1,0.4528505
3070,tt0109053,Against the Wall,movies,"['Morality', 'Based on History', 'Revolutions or Rebellions', 'Prisoners', 'Activism', 'Hostages', 'Prisons', 'Bullies', 'Abuse of Authority', 'Fighting the System', 'Archival Footage', '1970s', 'Protests', 'Violent', 'New York (State)', 'Police', 'Dramatic', 'Drama', 'Injustice', 'Based on a True Story', 'Law Enforcement', 'Emmy Winner', 'Critically Acclaimed', 'Corruption', 'Suspenseful', 'Abuse', 'Power Struggle', 'Human Rights']","['Action', 'Drama', 'History', 'Thriller']",1,0.37704945
3071,tt0061452,Casino Royale,movies,"['Berlin', 'Gambling', 'Campy', 'Abductions', 'Race Against Time', 'Happy', 'Crimes', 'Secret Identities', 'Sophisticated', '1960s', 'Secretaries', 'Spies', 'Murder', 'Action', 'Romantic', 'London', 'Villains', 'Good vs Evil', 'Mysteries', 'Humor', 'Saving the World', 'Based on a Novel', 'Danger', 'Parody', 'Comedy', 'Femme Fatale', 'Spying', 'Award-Nominated', 'Casinos', 'Escapes']",['Comedy'],5,0.4679879
3072,tt0053459,Eyes Without a Face,movies,"['Daughters', 'Pursuing a Dream', 'Classic', 'Based on a Novel', 'Chaos', 'Obsession', 'Dysfunctional Family', 'Crimes', 'Danger', 'Horror', 'Drama', 'Suspenseful', 'Kidnappings', 'Death', '1960s', 'Psychological', 'Body Image', 'Surreal', 'Mad Scientists', 'France', 'Critically Acclaimed', 'Scary', 'Psychopaths', 'Murder']","['Drama', 'Horror']",5,0.6308579
3073,tt0078087,Piranha,movies,"['Beaches', 'Independent', 'Escapes', 'Scientists', 'Fish', 'Campy', 'Rescues', 'Fun', 'Alcohol', '1970s', 'Scary', 'Missing People', 'Race Against Time', 'Countryside', 'Cult Classic', 'Paranoia', 'Survival', 'Resorts', 'Camps', 'Military', 'Humor', 'Parody', 'Military Bases', 'United States', 'Simple', 'Marine Life', 'Death', 'Woods or Forests', 'B-Movie', 'Fear']","['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",5,0.42180613
3074,tt0094894,Colors,movies,"['Partners', 'Revenge', 'Slice of Life', 'Mentors', 'Against the Odds', 'Couples', 'Drama', 'Fighting the System', 'Gangs', 'Pursuing a Dream', '1980s', 'Law Enforcement', 'Los Angeles', 'Wars', 'Award-Winning', 'Action', 'Violent', 'Crimes', 'Abuse of Authority', 'Raw', 'Police', 'Relationships', 'Community', 'Gangsters', 'Hope', 'Murder', 'Violence', 'Power Struggle']","['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",7,0.41224113
3075,tt4708472,Miguel Cotto vs. Daniel Geale (6/6/15),special,"['Boxing', 'Fighting', 'Sports', 'Suspenseful', '2010s', 'Rivals', 'Showdowns', 'Energetic', 'United States', 'Live', 'Athletes', 'Competitions']","['Documentary', 'Sport']",3,0.67766875
3076,tt0090350,Year of the Dragon,movies,"['Detectives', 'Dramatic', 'Police', 'Murder', 'Violent', 'United States', 'Gangsters', 'Based on a Novel', 'Crimes']","['Action', 'Crime', 'Drama', 'Thriller']",7,0.91244996
3077,tt0041158,The Barkleys of Broadway,movies,"['Musical Performances', 'Dramatic', 'Relationships', 'New York City', 'Romantic']","['Comedy', 'Music', 'Musical']",7,0.3887488
3078,tt1814614,A Cinderella Story: Once Upon a Song,movies,"['Orphans', 'Abandonment', 'Los Angeles', 'Fairy Tales', 'Musical Performances', 'Love', 'Family', 'Musicians', 'Talent', 'Touching', 'Dramatic', 'Teens', '2000s', 'Teen Angst', 'United States', 'Betrayal', 'Cruelty']","['Comedy', 'Family', 'Music', 'Romance']",7,0.417786
3079,tt1911658,Penguins of Madagascar,movies,"['Race Against Time', 'Journeys', 'Animation', 'Penguins', 'Comedy', 'Humor', 'Humanized Animals', 'Family', 'Birds', 'Silly', 'Animals', 'Conspiracies', 'Wilderness', 'Spin-Off', 'Adventures', 'Misfits', 'Imaginative', 'Spying', 'Sequel', 'Adventurers or Explorers', 'Urban', 'Fun', '2010s', 'Saving the World', 'New York City', 'Hotshot', 'On the Run', 'Farce', 'Royalty', 'Intrigue']","['Animation', 'Action', 'Adventure', 'Comedy', 'Crime', 'Family', 'Sci-Fi']",0,0.43856356
3080,tt0091472,The Manhattan Project,movies,"['Coming of Age', 'Saving the World', 'Science Fiction', 'Fugitives', 'Technology', '1980s', 'Prodigies', 'Terrorism', 'Laboratories', 'Suspenseful', 'Escapes', 'Adolescence', 'Thrilling', 'Paranoia', 'New York (State)', 'Exciting', 'Inventions', 'Thriller', 'Scientists', 'Underdogs', 'Emotional', 'Teens', 'Duplicity']","['Sci-Fi', 'Thriller']",5,0.40189755
3081,tt0114044,One Survivor Remembers,movies,"['Death', '1990s', 'Poland', 'Award-Winning', 'Loss of Innocence', 'Interviews', 'Refugees', 'Germany', 'Biography', 'Europe', 'Documentary', 'Against the Odds', 'Holocaust', 'Tragic', 'Haunted By the Past', 'Religious Persecution', 'Journeys', 'Emotional', 'World War II', 'Injustice', 'Social Commentary', 'Nazis', 'Survival', 'Archival Footage', 'Victims', 'Anti-War', 'Family', '1940s', 'Escapes', 'Genocide']","['Documentary', 'Short', 'History']",1,0.39818716
3082,tt4953128,Animals.,series,"['Rivals', 'Survival', 'Friends', 'Dark', 'Misfits', 'Addiction', 'Humanized Animals', 'Insects', 'Rats', 'Birds', 'Adult Humor', 'Clever', 'Social Issues', 'Adult Animation', 'Introspection', 'Comedy', 'Original Story', 'Quirky', 'Cats', 'Midlife Crisis', 'Provocative', 'Friendship', 'New York City', 'Human Nature', 'Animation & Live Action', 'Existential Crisis', 'Rivalries', 'Morality', 'Culture Clash', 'Jealousy']","['Animation', 'Comedy']",2,0.35852164
3083,tt0116839,Lawnmower Man 2: Beyond Cyberspace,movies,"['Hackers', 'Revenge', 'Computers', 'Mental Disabilities', 'Dystopia', 'Teens', 'Cybercrimes', 'Action', 'Thriller', 'Artificial Intelligence', 'Suspenseful', 'Manipulation', 'Imaginative', 'Science Fiction', 'Horror', 'Psychopaths', 'Campy', 'Technology', 'Future', 'Fictional World', 'Man vs Machine', 'Sequel', 'Los Angeles', 'Cyberpunk']","['Action', 'Sci-Fi', 'Thriller']",5,0.4983242
3084,tt0027367,Black Legion,movies,"['Terrorists', 'Academy Award Nominated', 'Thought-Provoking', 'Award-Winning', 'Vigilantes', 'Criminal Protagonist', 'Terrorism', 'Insightful', 'Violence', 'Film Noir', '1930s', 'Xenophobia', 'Fall From Grace', 'Bullies', 'Retro', 'Dark', 'Black & White', 'Investigations', 'Based on a True Story', 'Detroit', 'Racism']","['Crime', 'Drama', 'Film-Noir']",1,0.35903537
3085,tt5167130,Mayweather/Pacquiao: At Last,special,"['Nevada', 'Rivals', 'Coaches', '2010s', 'Athleticism', 'Documentary', 'Informative', 'Intense', 'Athletes', 'Interviews', 'Showdowns', 'Rise to the Top', 'Training', 'Boxing', 'Sports', 'Fighting']",['Documentary'],3,0.33700016
3086,tt1924396,The Best Offer,movies,"['Mental Health', 'Role Reversal', 'Obsession', 'Prodigies', 'Mysteries', 'Mansions', 'Plot Twists', 'Loners', 'Italy', 'Duplicity', 'Artists', 'Family Homes', 'Estates', 'Auteur-Driven', 'Forgeries', 'Ensemble Cast', 'Europe', 'Unlikely Friendship', 'Femme Fatale', 'Psychological', 'Cons or Frauds', 'Stylized', 'Aging', 'Seniors', 'Suspenseful', 'Slow', 'Thriller']","['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",5,0.2697696
3087,tt0379889,The Merchant of Venice,movies,"['Lawyers', 'Social Commentary', 'Revenge', 'Romantic Drama', 'Based on a Stage Play', 'Love', 'Exciting', 'Injustice', 'Money', 'Period Piece', 'Romantic', 'Secret Identities', 'Critically Acclaimed', 'Business', '1500s', 'Venice (Italy)', 'Rivals', 'Social Decay', 'Flirting', 'Spouses', 'Clever', 'Italy', 'Religion', 'Comedy', 'Friends', 'Tragedies', 'Tense']","['Drama', 'Romance']",1,0.28286743
3088,tt0082416,The French Lieutenant's Woman,movies,"['Period Piece', 'Duplicity', 'Love', 'Gloomy', 'Affairs or Infidelity', 'Captivating', 'England', '1980s', 'Critically Acclaimed', 'Victorian', 'Social Commentary', 'Psychological', 'Award-Nominated', 'Showbiz', 'Based on a Novel', 'Sensual', 'Romantic Drama', 'Desire']","['Drama', 'Romance']",4,0.89238757
3089,tt0300532,Blue Crush,movies,"['Romance', 'Surfing', 'Sincere', 'Adolescence', 'Hawaii', 'Sea', 'Love', 'Drama', 'Beaches', 'Satisfying', 'Rivals', 'Based on an Article', 'Underdogs', 'Siblings', 'Buddies', 'Emotional', 'Heart-Warming', 'Vacations', 'Hope', 'Coming of Age', 'Sports', 'Schools', 'Pursuing a Dream']","['Drama', 'Romance', 'Sport']",4,0.41569316
3090,tt0365686,Revolver,movies,"['Gambling', 'Energetic', 'Brothers', 'Redemption', 'Violence', 'Danger', 'Gangsters', 'Violent', 'Thriller', 'Fighting', 'Guns', 'Revenge', 'Flashbacks', 'Casinos', 'Crimes']","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",5,0.44597164
3091,tt0091786,Power,movies,"['Politics', 'Corruption', 'Mysteries', 'United States', 'Dramatic', 'Intense']",['Drama'],7,0.87488633
3092,tt1152404,"X-mas, Inc.",movies,"['Magic', 'Chicago', 'Silly', 'Illinois', 'Survival', 'Children', 'Environmental', 'Christmas', 'Humor', '2000s', 'Touching']","['Comedy', 'Fantasy']",4,0.45616513
3093,tt0317248,City of God,movies,"['Crimes', 'Disturbing', 'Brazil', '1970s', 'Epic', 'Ghettos', 'Guns', 'Criminal Protagonist', '1960s', '1980s', 'Teens', 'Drugs', 'Law Enforcement', 'Corruption', 'Nonlinear', 'Violent', 'Children', 'Award-Winning', 'Gangs', 'Exciting', 'Delinquency', 'Social Decay', 'Based on a Novel', 'Critically Acclaimed', 'Drug Trade', 'Loss of Innocence', 'Drug Dealers', 'Drama', 'Gangsters', 'Murder']","['Crime', 'Drama']",5,0.5952114
3094,tt0296572,The Chronicles of Riddick,movies,"['Rivals', 'Fictional World', 'Danger', 'Future', 'Action', 'Criminal Protagonist', 'Adventures', 'Distant Planet', 'Thrilling', 'Fugitives', 'Chaos', 'Epic', 'On the Run', 'Battle Zones', 'Imaginative', 'Bounty Hunters', 'Military', 'Post-Apocalyptic', 'Exciting', 'Underdogs', 'Survival']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",0,0.4463241
3095,tt1194616,LOL (Laughing Out Loud),movies,"['Manipulation', 'Comedy', 'Love', 'Exes', 'Coming of Age', 'Boyfriends or Girlfriends', 'Students', 'Friendship', 'High Schools', 'Drama', 'Affairs or Infidelity', 'Paris', 'England', 'Secrets', '2010s', 'Breakups', 'Relationships', 'Adolescence', 'Romance', 'Mothers', 'Fun', 'Self-Discovery', 'Friends', 'Daughters', 'Single Parents', 'Chicago', 'Teens', 'Teen Angst', 'Couples', 'Lighthearted']","['Comedy', 'Romance']",4,0.642208
3096,tt0185431,Little Nicky,movies,"['Family', '2000s', 'Fathers', 'Brothers', 'Silly', 'New York City', 'Hell or Underworld', 'Demonic Possession', 'Funny', 'Love', 'Heaven', 'Award-Winning', 'Supernatural', 'Sons', 'Brotherhood', 'Self-Discovery', 'Recovery', 'Good vs Evil']","['Comedy', 'Fantasy']",4,0.29647246
3097,tt0279778,Divine Secrets of the Ya-Ya Sisterhood,movies,"['Daughters', 'New York City', 'Tearjerker', 'Weddings', 'Based on a Novel', 'First Love', 'Inspiration', 'Family', 'Grief', 'Award-Nominated', 'Interventions', 'Writers', 'Friendship', 'Children', 'Buddies', 'Mental Health', 'Abuse', 'Guilt', 'Mothers', 'Dramatic', 'Redemption', 'Louisiana']",['Drama'],4,0.55238146
3098,tt0106977,The Fugitive,movies,"['Law', 'Gangsters', 'Illinois', 'Medical', 'Survival', 'Crimes', 'Mistaken Identity', 'Redemption', 'Revenge', 'Trains', 'Thrilling', 'Sea', 'Classic', 'Prisons', 'Courtrooms', 'United States', 'Chicago', '1990s', 'Identity', 'Action-Packed', 'Murder', 'Corruption', 'Police', 'Accidents', 'Betrayal', 'Conspiracies', 'Cons or Frauds']","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",7,0.72106683
3099,tt0084707,Sophie's Choice,movies,"['Writers', 'Buddies', 'Holocaust', 'Psychological', 'Love', 'New York (State)', 'Critically Acclaimed', 'Based on a Novel', 'Emotional', 'Social Commentary', 'Captivating', '1940s', 'Mothers', 'World War II', 'Love Triangle', 'Bittersweet', 'Award-Winning', 'Illnesses', 'Danger', 'Haunted By the Past', 'Romantic Drama', 'Children']","['Drama', 'Romance']",4,0.6137513
