Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Co-Fi?,
Movie,Romance (drama),More Than a Miracle,1967,DRAMA ,1.75,CLASSIC,not in prior list,No,,2009925,No,
Movie,Romance (drama),Gentle Rain,1966,DRAMA ,1.63,CLASSIC,not in prior list,No,,2000752,No,
Movie,Romance (drama),"Young Lovers, The",1964,DRAMA ,1.81,CLASSIC,not in prior list,No,,2009727,No,
Movie,Romance (drama),In the Cool of the Day,1963,DRAMA ,1.48,CLASSIC,2009544,No,,2009544,No,
Movie,Romance (drama),Sweet Bird of Youth,1962,DRAMA ,2,CLASSIC,2009412,No,,2009412,No,
Movie,Romance (drama),Two Weeks in Another Town,1962,DRAMA ,1.78,CLASSIC,not in prior list,No,,2009422,No,
Movie,Romance (drama),"Roman Spring of Mrs. Stone, The",1961,DRAMA ,1.73,CLASSIC,not in prior list,No,,2000700,No,
Movie,Romance (drama),Splendor in the Grass,1961,DRAMA ,2.06,CLASSIC,not in prior list,No,,2000695,No,
Movie,Romance (drama),Angel Baby,1961,DRAMA ,1.61,CLASSIC,not in prior list,No,,2066372,No,
Movie,Romance (drama),Parrish,1961,DRAMA ,2.3,CLASSIC,not in prior list,No,,2000677,No,
Movie,Romance (drama),"Sins of Rachel Cade, The",1961,DRAMA ,2.06,CLASSIC,not in prior list,No,,2000664,No,
Movie,Romance (drama),Butterfield 8,1960,DRAMA ,1.81,CLASSIC,not in prior list,No,,2009298,No,
Movie,Romance (drama),"Miracle, The (1959)",1960,DRAMA ,2.01,CLASSIC,not in prior list,No,,2000642,No,
Movie,Romance (drama),For the First Time,1959,DRAMA ,1.61,CLASSIC,not in prior list,No,,2009188,No,
Movie,Romance (drama),"American in Paris, An",1951,DRAMA ,1.91,B,not in prior list,No,,2008299,No,
Movie,Romance (drama),"Company She Keeps, The",1951,DRAMA ,1.36,CLASSIC,not in prior list,No,,2004189,No,
Movie,Romance (drama),"Life of Her Own, A",1950,DRAMA ,1.8,CLASSIC,not in prior list,No,,2008202,No,
Movie,Romance (drama),"Miniver Story, The",1950,DRAMA ,1.73,CLASSIC,not in prior list,No,,2008213,No,
Movie,Romance (drama),Little Women (1949),1949,DRAMA ,2.03,CLASSIC,not in prior list,No,,2008083,No,
Movie,Westerns,Unforgiven,1992,WESTERN,2.18,A,not in prior list,Yes,,2003070,No,
Movie,Westerns,"Outlaw Josey Wales, The",1976,WESTERN,2.25,A,not in prior list,Yes,,2001792,No,
Movie,Westerns,Wild Wild West,1999,ADVENTURE ,1.78,A,not in prior list,Yes,,2003709,No,
Movie,Westerns,City Slickers,1991,COMEDY ,1.90,B,not in prior list,Yes,,2015288,No,
Movie,Westerns,Maverick (1994),1994,COMEDY ,2.15,B,not in prior list,Yes,,2003311,No,
Movie,Westerns,City Slickers II: The Legend of Curly's Gold,1994,COMEDY ,1.98,B,not in prior list,Yes,,2015302,No,
Movie,Westerns,Appaloosa,2008,DRAMA ,1.93,C,not in prior list,Yes,,2047827,No,
Movie,Westerns,Flashpoint,1984,ACTION ,1.58,C,not in prior list,Yes,,2018073,Yes,
Movie,Westerns,"Silent Stranger, The",1975,WESTERN ,1.53,CLASSIC,not in prior list,No,x,2011028,No,
Movie,Westerns,Pocket Money,1974,WESTERN,1.7,CLASSIC,not in prior list,No,x,2003511,No,
Movie,Westerns,Red Sun,1974,WESTERN,1.86,CLASSIC,not in prior list,No,x,2003517,No,
Movie,Westerns,"Deadly Trackers, The",1973,WESTERN ,1.83,CLASSIC,not in prior list,No,x,2001656,No,
Movie,Westerns,"Train Robbers, The",1973,WESTERN,1.53,C,2001638,No,x,2001638,No,
Movie,Westerns,Pat Garrett & Billy The Kid,1973,WESTERN,1.75,CLASSIC,not in prior list,No,x,2010839,No,
Movie,Westerns,"Life and Times of Judge Roy Bean, The",1972,WESTERN,2,CLASSIC,not in prior list,No,x,2003528,No,
Movie,Westerns,There Was a Crooked Man,1971,WESTERN,2.06,CLASSIC,not in prior list,No,x,2001589,No,
Movie,Westerns,El Condor,1970,WESTERN ,1.63,CLASSIC,not in prior list,No,x,2003488,No,
Movie,Westerns,"Good Guys and the Bad Guys, The",1969,WESTERN,1.51,CLASSIC,not in prior list,No,x,2001560,No,
Movie,Westerns,"Five Man Army, The",1969,WESTERN ,1.78,CLASSIC,not in prior list,No,x,2010478,No,
Movie,Westerns,Charro,1969,WESTERN ,1.63,C,not in prior list,No,x,2003474,No,
Movie,Westerns,Guns for San Sebastian,1968,WESTERN,1.85,CLASSIC,not in prior list,No,x,2010013,No,
Movie,Westerns,White Comanche,1968,WESTERN,1.5,CLASSIC,not in prior list,No,x,2009994,No,
Movie,Westerns,Hate for Hate,1967,WESTERN,1.31,CLASSIC,not in prior list,No,x,2010043,No,
Movie,Westerns,"Last Challenge, The",1967,WESTERN ,1.75,CLASSIC,not in prior list,No,x,2010000,No,
Movie,Westerns,Return of the Gunfighter,1967,WESTERN,1.66,CLASSIC,not in prior list,No,,2012025,No,
Movie,Westerns,Ringo and his Golden Pistol,1966,WESTERN,1.46,CLASSIC,not in prior list,No,,2009861,No,
Movie,Westerns,Son of a Gunfighter,1966,WESTERN,1.53,CLASSIC,not in prior list,No,,2009839,No,
Movie,Westerns,"Distant Trumpet, A",1964,WESTERN ,1.91,CLASSIC,not in prior list,No,,2001367,No,
Movie,Westerns,"Outrage, The",1964,WESTERN,1.61,CLASSIC,not in prior list,No,,2009731,No,
Movie,Westerns,"Gunfight at Comanche Creek, The",1963,WESTERN,1.5,CLASSIC,not in prior list,No,,2002372,No,
Movie,Westerns,"Gun Hawk, The",1963,WESTERN,1.53,CLASSIC,not in prior list,No,,2000754,No,
Movie,Westerns,Cattle King,1963,WESTERN,1.46,CLASSIC,not in prior list,No,,2009550,No,
Movie,Westerns,Rider on a Dead Horse,1962,WESTERN,1.2,CLASSIC,not in prior list,No,,2001106,No,
Movie,Westerns,Ride the High Country,1962,WESTERN ,1.56,CLASSIC,not in prior list,No,,2009417,No,
Movie,Westerns,"Plunderers, The",1960,WESTERN,1.56,CLASSIC,not in prior list,No,,2001081,No,
Movie,Westerns,Yellowstone Kelly,1960,WESTERN ,1.51,CLASSIC,not in prior list,No,,2000637,No,
Movie,Westerns,Rio Bravo,1959,WESTERN,2.36,C,2000620,No,,2000620,No,
Movie,Westerns,Born Reckless,1959,WESTERN ,1.31,CLASSIC,not in prior list,No,,2000623,No,
Movie,Westerns,Westbound,1959,WESTERN ,1.15,CLASSIC,not in prior list,No,,2000622,No,
Movie,Westerns,Gunsmoke in Tucson,1958,WESTERN,1.31,CLASSIC,not in prior list,No,,2000953,No,
Movie,Westerns,Snowfire,1958,WESTERN ,1.21,CLASSIC,not in prior list,No,,2004246,No,
Movie,Westerns,Quantrill's Raiders,1958,WESTERN ,1.2,CLASSIC,not in prior list,No,,2001083,No,
Movie,Westerns,"Cole Younger, Gunfighter",1958,WESTERN,1.3,CLASSIC,not in prior list,No,,2000865,No,
Movie,Westerns,"Left Handed Gun, The",1958,WESTERN ,1.7,CLASSIC,not in prior list,No,,2000596,No,
Movie,Westerns,Badman's Country,1958,WESTERN,1.2,CLASSIC,not in prior list,No,,2000602,No,
Movie,Westerns,Black Patch,1958,WESTERN,1.38,CLASSIC,not in prior list,No,,2000583,No,
Movie,Westerns,Fort Dobbs,1958,WESTERN ,1.5,CLASSIC,not in prior list,No,,2000590,No,
Movie,Westerns,Saddle the Wind,1958,WESTERN,1.4,CLASSIC,not in prior list,No,,2008991,No,
Movie,Westerns,Oregon Passage,1957,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000765,No,
Movie,Westerns,"Oklahoman, The",1957,WESTERN,1.33,CLASSIC,not in prior list,No,,2001057,No,
Movie,Westerns,"Burning Hills, The",1957,WESTERN ,1.56,CLASSIC,not in prior list,No,,2000530,No,
Movie,Westerns,"Hired Gun, The",1957,WESTERN ,1.05,CLASSIC,not in prior list,No,,2008969,No,
Movie,Westerns,Run of the Arrow,1957,WESTERN ,1.43,CLASSIC,not in prior list,No,,2008844,No,
Movie,Westerns,Shoot Out at Medicine Bend,1957,WESTERN,1.45,CLASSIC,not in prior list,No,,2000540,No,
Movie,Westerns,Young Guns,1956,WESTERN,1.4,CLASSIC,not in prior list,No,,2003045,No,
Movie,Westerns,Canyon River,1956,WESTERN,1.33,CLASSIC,not in prior list,No,,2000744,No,
Movie,Westerns,"First Texan, The",1956,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000913,No,
Movie,Westerns,"Naked Hills, The",1956,WESTERN,1.21,CLASSIC,not in prior list,No,,2001045,No,
Movie,Westerns,"Searchers, The",1956,WESTERN,1.98,C,not in prior list,No,,2000488,No,
Movie,Westerns,Wichita,1955,WESTERN,1.35,CLASSIC,not in prior list,No,,2001237,No,
Movie,Westerns,"Bounty Hunter, the",1955,WESTERN,1.31,CLASSIC,not in prior list,No,,2000454,No,
Movie,Westerns,Strange Lady in Town,1955,WESTERN ,1.88,CLASSIC,not in prior list,No,,2000462,No,
Movie,Westerns,Tall Man Riding,1955,WESTERN ,1.38,CLASSIC,not in prior list,No,,2000464,No,
Movie,Westerns,Desperado,1954,WESTERN,1.36,CLASSIC,not in prior list,No,,2032401,No,
Movie,Westerns,"Forty-Niners, The",1954,WESTERN,1.18,CLASSIC,not in prior list,No,,2000922,No,
Movie,Westerns,"Boy from Oklahoma, The",1954,WESTERN ,1.46,CLASSIC,not in prior list,No,,2000441,No,
Movie,Westerns,"Command, The",1954,WESTERN ,1.56,CLASSIC,not in prior list,No,,2000440,No,
Movie,Westerns,Riding Shotgun,1954,WESTERN,1.25,CLASSIC,not in prior list,No,,2000443,No,
Movie,Westerns,Thunder Over the Plains,1954,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000436,No,
Movie,Westerns,"Fighting Lawman, The",1953,WESTERN ,1.18,CLASSIC,not in prior list,No,,2000912,No,
Movie,Westerns,Son of Belle Star,1953,WESTERN,1.21,CLASSIC,not in prior list,No,,2000776,No,
Movie,Westerns,Cow Country,1953,WESTERN,1.36,CLASSIC,not in prior list,No,,2000870,No,
Movie,Westerns,"Homesteaders, The",1953,WESTERN,1.03,CLASSIC,not in prior list,No,,2000962,No,
Movie,Westerns,Calamity Jane,1953,WESTERN ,1.68,CLASSIC,not in prior list,No,,2016538,No,
Movie,Westerns,Cattle Town,1953,WESTERN,0.86,CLASSIC,not in prior list,No,,2000405,No,
Movie,Westerns,"Moonlighter, The",1953,WESTERN ,1.28,CLASSIC,not in prior list,No,,2000430,No,
Movie,Westerns,"Ride, Vaquero",1953,WESTERN,1.5,CLASSIC,not in prior list,No,,2008419,No,
Movie,Westerns,Springfield Rifle,1953,WESTERN ,1.55,CLASSIC,not in prior list,No,,2000402,No,
Movie,Westerns,Wyoming Roundup,1952,WESTERN,0.88,CLASSIC,not in prior list,No,,2001245,No,
Movie,Westerns,"Gunman, The",1952,WESTERN,0.86,CLASSIC,not in prior list,No,,2067793,No,
Movie,Westerns,Carson City,1952,WESTERN,1.46,CLASSIC,not in prior list,No,,2000393,No,
Movie,Westerns,Desert Passage,1952,WESTERN,1.03,CLASSIC,not in prior list,No,,2004506,No,
Movie,Westerns,Fort Osage,1952,WESTERN,1.25,CLASSIC,not in prior list,No,,2000920,No,
Movie,Westerns,"Half-Breed, The",1952,WESTERN ,1.35,CLASSIC,not in prior list,No,,2005947,No,
Movie,Westerns,Pistol Harvest,1952,WESTERN,1,CLASSIC,not in prior list,No,,2009877,No,
Movie,Westerns,Rancho Notorious,1952,WESTERN ,1.48,CLASSIC,not in prior list,No,,2008298,No,
Movie,Westerns,Road Agent,1952,WESTERN ,1,CLASSIC,not in prior list,No,,2010782,No,
Movie,Westerns,Saddle Legion,1952,WESTERN,1.01,CLASSIC,not in prior list,No,,2010944,No,
Movie,Westerns,Target (1952),1952,WESTERN,1,CLASSIC,not in prior list,No,,2012459,No,
Movie,Westerns,Trail Guide,1952,WESTERN,1,CLASSIC,not in prior list,No,,2013558,No,
Movie,Sports,42 (2013),2013,DRAMA ,2.13,A,not in prior list,Yes,,2062442,No,
Movie,Sports,Space Jam,1996,COMEDY ,1.45,A,not in prior list,Yes,,2003431,No,
Movie,Sports,"Replacements, The",2000,COMEDY ,1.97,A,not in prior list,Yes,,2004598,No,
Movie,Sports,We Are Marshall,2006,DRAMA ,2.20,A,not in prior list,Yes,,2036909,Yes,
Movie,Sports,Any Given Sunday,1999,DRAMA ,2.63,A,not in prior list,Yes,,2003713,No,
Movie,Sports,Million Dollar Baby,2004,DRAMA ,2.22,B,not in prior list,Yes,,2008808,No,
Movie,Sports,Trouble With The Curve,2012,DRAMA ,1.85,B,not in prior list,Yes,,2059722,No,
Movie,Sports,Semi-Pro,2008,COMEDY ,1.53,A,not in prior list,Yes,,2046388,No,
Movie,Sports,Point Break,1991,ACTION ,2.00,B,not in prior list,Yes,,2041547,No,
Movie,Sports,Torque,2004,ACTION ,1.40,C,not in prior list,Yes,,2024153,Yes,
Movie,Sports,American Wrestler: The Wizard (2016),2017,DRAMA ,1.95,C,not in prior list,No,x,2077725,No,
Movie,Sports,Grudge Match,2013,COMEDY ,1.95,B,not in prior list,No,x,2054937,No,
Movie,Sports,Thunderstruck,2012,COMEDY ,1.56,C,not in prior list,No,x,2033128,No,
Movie,Sports,Speed Racer,2008,ACTION ,2.25,B,not in prior list,No,x,2002833,No,
Movie,Sports,"Year Of The Yao, The",2005,DOC ,1.5,C,not in prior list,No,x,2036674,No,
Movie,Sports,Racing Stripes,2005,COMEDY ,1.68,C,not in prior list,No,x,2025674,No,
Movie,Sports,"NASCAR, VOL. 1",2004,DOC ,0.81,C,not in prior list,No,x,2029452,No,
Movie,Sports,Ready to Rumble,2000,COMEDY ,1.66,C,not in prior list,No,x,2004588,No,
Movie,Sports,Price Of Glory,2000,DRAMA ,1.96,C,not in prior list,No,x,2017153,No,
Movie,Sports,My Giant,1998,COMEDY ,1.76,C,not in prior list,No,x,2015348,No,
Movie,Sports,Thunderbolt,1995,ACTION ,1.8,C,not in prior list,No,x,2017095,No,
Movie,Sports,8 Seconds,1994,DRAMA ,1.73,C,not in prior list,No,x,2016661,No,
Movie,Sports,Hot to Trot,1988,COMEDY ,1.38,C,not in prior list,No,x,2002307,No,
Movie,Sports,Stealing Home,1988,DRAMA ,1.63,C,not in prior list,No,x,2002314,No,
Movie,Sports,American Anthem,1986,DRAMA ,1.83,C,not in prior list,No,x,2002390,No,
Movie,Sports,American Flyers,1985,DRAMA ,1.88,C,not in prior list,No,x,2002151,No,
Movie,Sports,Vision Quest,1985,DRAMA ,1.65,C,not in prior list,No,,2002113,No,
Movie,Sports,Personal Best,1985,DRAMA ,2.15,CLASSIC,not in prior list,No,,2002026,No,
Movie,Sports,Cannonball Run II,1984,ACTION ,1.81,CLASSIC,not in prior list,No,,2002084,No,
Movie,Sports,All the Marbles,1981,COMEDY ,1.88,CLASSIC,not in prior list,No,,2011951,No,
Movie,Sports,"Main Event, The",1979,COMEDY ,1.83,CLASSIC,2001923,No,,2001923,No,
Movie,Sports,"Champ, The (1979)",1979,DRAMA ,2.01,CLASSIC,not in prior list,No,,2011356,No,
Movie,Sports,Big Wednesday,1978,DRAMA ,1.73,CLASSIC,not in prior list,No,,2001873,No,
Movie,Sports,One On One,1977,DRAMA ,1.63,CLASSIC,not in prior list,No,,2001828,No,
Movie,Sports,"All American Boy, The",1973,DRAMA ,1.98,CLASSIC,not in prior list,No,,2001653,No,
Movie,Sports,Kansas City Bomber,1972,DRAMA ,1.65,CLASSIC,not in prior list,No,,2010744,No,
Movie,Sports,"Great Race, The",1965,ADVENTURE ,2.55,CLASSIC,2001428,No,,2001428,No,
Movie,Sports,Loneliness of the Long Distance Runner,1962,DRAMA ,1.73,CLASSIC,not in prior list,No,,2020325,No,
Movie,Sports,Jim Thorpe: All American,1957,DRAMA ,1.78,CLASSIC,not in prior list,No,,2000548,No,
Movie,Sports,White Lightning,1953,DRAMA ,1,CLASSIC,not in prior list,No,,2010882,No,
Movie,Sports,Arena,1953,DRAMA ,1.38,CLASSIC,not in prior list,No,,2008414,No,
Movie,Sports,Dangerous When Wet,1953,COMEDY ,1.58,CLASSIC,not in prior list,No,,2008416,No,
Movie,Sports,Glory Alley,1952,DRAMA ,1.31,CLASSIC,not in prior list,No,,2008329,No,
Movie,Sports,"Lusty Men, The",1952,DRAMA ,1.88,CLASSIC,not in prior list,No,,2008295,No,
Movie,Sports,Right Cross,1951,DRAMA ,1.5,CLASSIC,not in prior list,No,,2008209,No,
Movie,Sports,To Please a Lady,1950,ACTION ,1.51,CLASSIC,not in prior list,No,,2008211,No,
Movie,Sports,Easy Living (1949),1949,DRAMA ,1.28,CLASSIC,not in prior list,No,,2005573,No,
Movie,Sports,"Set-Up, The",1949,DRAMA ,1.2,CLASSIC,2011135,No,,2011135,No,
Movie,Sports,"Stratton Story, The",1949,DRAMA ,1.76,CLASSIC,not in prior list,No,,2008090,No,
Movie,Sports,Whiplash (1948),1948,DRAMA ,1.51,CLASSIC,not in prior list,No,,2014174,No,
Movie,Sports,Black Gold (1947),1947,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000825,No,
Movie,Sports,Killer McCoy,1947,DRAMA ,1.73,CLASSIC,not in prior list,No,,2008015,No,
Movie,Sports,Harrigan's Kid,1943,DRAMA ,1.33,CLASSIC,not in prior list,No,,2007745,No,
Movie,Sports,"Iron Major, The",1943,DRAMA ,1.41,CLASSIC,not in prior list,No,,2007626,No,
Movie,Sports,Gentleman Jim,1942,DRAMA ,1.73,CLASSIC,not in prior list,No,,2005871,No,
Movie,Sports,Knockout,1941,DRAMA ,1.21,CLASSIC,not in prior list,No,,2007982,No,
Movie,Sports,City for Conquest (1940),1940,DRAMA ,1.76,CLASSIC,not in prior list,No,,2004419,No,
Movie,Sports,KNUTE ROCKNE ALL AMERICAN,1940,DRAMA ,1.63,CLASSIC,not in prior list,No,,2007983,No,
Movie,Sports,Burn 'em Up O'Connor,1939,ACTION ,1.16,CLASSIC,not in prior list,No,,2007433,No,
Movie,Sports,Cowboy Quarterback,1939,COMEDY ,0.93,CLASSIC,not in prior list,No,,2004492,No,
Movie,Sports,"Day the Bookies Wept, The",1939,COMEDY ,1.06,CLASSIC,not in prior list,No,,2004493,No,
Movie,Sports,Sweepstakes Winner,1939,COMEDY ,0.98,CLASSIC,not in prior list,No,,2012420,No,
Movie,Sports,Mr. Doodle Kicks Off,1938,COMEDY ,1.25,CLASSIC,not in prior list,No,,2008958,No,
Movie,Sports,"Crowd Roars, The (1932)",1938,ACTION ,1.53,CLASSIC,not in prior list,No,,2004505,No,
Movie,Sports,"Kid Comes Back, The",1938,DRAMA ,1.01,CLASSIC,not in prior list,No,,2007921,No,
Movie,Sports,Little Miss Thoroughbred,1938,DRAMA ,1.05,CLASSIC,not in prior list,No,,2008176,No,
Movie,Sports,Saturday's Heroes,1938,DRAMA ,1,CLASSIC,not in prior list,No,,2011051,No,
Movie,Sports,Stablemates,1938,DRAMA ,1.48,CLASSIC,not in prior list,No,,2007421,No,
Movie,Sports,Swing Your Lady,1938,COMEDY ,1.31,CLASSIC,not in prior list,No,,2012440,No,
Movie,Sports,Kid Galahad,1937,DRAMA ,1.68,CLASSIC,not in prior list,No,,2007925,No,
Movie,Sports,Racing Lady,1937,DRAMA ,0.98,CLASSIC,not in prior list,No,,2010332,No,
Movie,Sports,Thoroughbreds Don't Cry,1937,COMEDY ,1.33,CLASSIC,not in prior list,No,,2007387,No,
Movie,Sports,King of Hockey,1936,DRAMA ,0.91,CLASSIC,not in prior list,No,,2007932,No,
Movie,Sports,Alibi Ike,1935,COMEDY ,1.21,CLASSIC,not in prior list,No,,2000141,No,
Movie,Sports,"Gridiron Flash, The",1935,COMEDY ,1.03,CLASSIC,not in prior list,No,,2005909,No,
Movie,Sports,"Band Plays On, The",1934,DRAMA ,1.45,CLASSIC,not in prior list,No,,2007285,No,
Movie,Sports,"Personality Kid, The",1934,DRAMA ,1.16,CLASSIC,not in prior list,No,,2009885,No,
Movie,Sports,College Coach,1933,COMEDY ,1.25,CLASSIC,not in prior list,No,,2004447,No,
Movie,Sports,Elmer the Great,1933,COMEDY ,1.23,CLASSIC,not in prior list,No,,2005632,No,
Movie,Sports,"Crowd Roars, The (1932)",1932,ACTION ,1.41,CLASSIC,not in prior list,No,,2004505,No,
Movie,Sports,Fireman Save My Child,1932,COMEDY ,1.11,CLASSIC,not in prior list,No,,2005737,No,
Movie,Sports,Flesh,1932,DRAMA ,1.58,CLASSIC,not in prior list,No,,2007181,No,
Movie,Sports,"Sport Parade, The",1932,DRAMA ,1.08,CLASSIC,not in prior list,No,,2011694,No,
Movie,Sports,"Champ, The (1931)",1931,DRAMA ,1.45,CLASSIC,not in prior list,No,,2007135,No,
Movie,Sports,Sporting Blood (1931),1931,DRAMA ,1.36,CLASSIC,not in prior list,No,,2007120,No,
Movie,Sports,Sweepstakes,1931,COMEDY ,1.28,CLASSIC,not in prior list,No,,2012388,No,
Movie,Sports,Night Parade,1930,DRAMA ,1.2,CLASSIC,not in prior list,No,,2009287,No,
Movie,Sports,"Great American Pastime, The",1956,COMEDY ,1.48,CLASSIC,not in prior list,No,,2008849,No,
Movie,Sports,"BIG LEAGUER, THE",1953,DRAMA ,1.21,CLASSIC,not in prior list,No,,2008423,No,
Movie,Sports,Angels in the Outfield,1951,COMEDY ,1.7,CLASSIC,not in prior list,No,,2008282,No,
Movie,War,American Sniper,2014,DRAMA ,2.2,A,not in prior list,Yes,,2062723,Yes,
Movie,War,"Good German, The",2006,DRAMA ,1.8,C,not in prior list,Yes,,2025003,Yes,
Movie,War,Three Kings,1999,COMEDY ,1.95,B,not in prior list,Yes,,2003716,Yes,
Movie,War,Heartbreak Ridge,1986,ACTION ,2.17,B,not in prior list,Yes,,2002199,No,
Movie,War,"Water Diviner, The",2015,DRAMA ,1.85,C,not in prior list,No,x,2071074,No,
Movie,War,Collateral Damage,2002,ACTION ,1.81,C,not in prior list,No,x,2004599,No,
Movie,War,Beyond Rangoon,1995,DRAMA ,1.65,C,not in prior list,No,x,2015313,No,
Movie,War,Fifty/Fifty,1993,ACTION ,1.6,C,not in prior list,No,x,2002634,No,
Movie,War,"Human Shield, The",1992,ACTION ,1.6,C,not in prior list,No,x,2002633,No,
Movie,War,DELTA FORCE 3: THE KILLING GAME,1991,ACTION ,1.6,C,not in prior list,No,x,2002626,No,
Movie,War,Code Name: Emerald,1985,ACTION ,1.58,C,not in prior list,No,x,2012760,No,
Movie,War,Victory,1981,ACTION ,1.83,CLASSIC,not in prior list,No,x,2074442,No,
Movie,War,Private Benjamin,1980,COMEDY ,1.83,C,1017067,No,x,2001968,No,
Movie,War,"Big Red One, The",1980,ACTION ,1.88,C,not in prior list,No,x,2011494,No,
Movie,War,Zeppelin,1971,ADVENTURE ,1.68,CLASSIC,not in prior list,No,x,2010635,No,
Movie,War,Which Way to the Front?,1970,COMEDY ,1.6,CLASSIC,not in prior list,No,x,2001572,No,
Movie,War,Kelly's Heroes,1970,ACTION ,2.41,CLASSIC,2010487,No,,2010487,No,
Movie,War,"Five Man Army, The",1969,WESTERN ,1.78,CLASSIC,not in prior list,No,,2010478,No,
Movie,War,Where Eagles Dare,1969,ACTION ,2.63,CLASSIC,2010259,No,,2010259,No,
Movie,War,Dark of the Sun,1968,ACTION ,1.68,CLASSIC,not in prior list,No,,2010020,No,
Movie,War,First to Fight,1967,DRAMA ,1.11,CLASSIC,not in prior list,No,,2001471,No,
Movie,War,Triple Cross,1967,ACTION ,2.1,CLASSIC,not in prior list,No,,2001469,No,
Movie,War,"Twenty-Fifth Hour, The",1967,DRAMA ,1.98,CLASSIC,not in prior list,No,,2009919,No,
Movie,War,Battle of the Bulge,1966,ADVENTURE ,2.63,CLASSIC,not in prior list,No,,2001430,No,
Movie,War,36 Hours,1965,DRAMA ,1.91,CLASSIC,2009741,No,,2009741,No,
Movie,War,"Hercules, Samson and Ulysses",1965,ACTION ,1.41,CLASSIC,not in prior list,No,,2009749,No,
Movie,War,Operation Crossbow,1965,ACTION ,1.93,CLASSIC,not in prior list,No,,2009757,No,
Movie,War,"Castilian, The",1964,ADVENTURE ,2.15,CLASSIC,not in prior list,No,,2001356,No,
Movie,War,Kissin' Cousins,1964,COMEDY ,1.6,CLASSIC,not in prior list,No,,2009635,No,
Movie,War,To Kill a Man,1964,DRAMA ,2.15,CLASSIC,not in prior list,No,,2009775,No,
Movie,War,"Four Days of Naples, The",1963,DRAMA ,1.93,CLASSIC,not in prior list,No,,2009536,No,
Movie,War,Guns of Darkness,1962,DRAMA ,1.58,CLASSIC,not in prior list,No,,2018130,No,
Movie,War,Operation Eichmann,1961,DRAMA ,1.55,CLASSIC,not in prior list,No,,2001060,No,
Movie,War,Hell to Eternity,1960,DRAMA ,2.2,CLASSIC,2000957,No,,2000957,No,
Movie,War,"Angry Hills, The",1959,ACTION ,1.75,CLASSIC,not in prior list,No,,2009111,No,
Movie,War,Frontier Rangers,1959,DRAMA ,1.05,CLASSIC,not in prior list,No,,2009134,No,
Movie,War,John Paul Jones,1959,ACTION ,2.1,CLASSIC,not in prior list,No,,2000629,No,
Movie,War,Mission of Danger,1959,ADVENTURE ,1.1,CLASSIC,not in prior list,No,,2009225,No,
Movie,War,Westbound,1959,WESTERN ,1.15,CLASSIC,not in prior list,No,,2000622,No,
Movie,War,"Accursed, The",1958,THRILLER ,1.3,CLASSIC,not in prior list,No,,2000793,No,
Movie,War,Quantrill's Raiders,1958,WESTERN ,1.2,CLASSIC,not in prior list,No,,2001083,No,
Movie,War,Imitation General,1958,COMEDY ,1.46,CLASSIC,not in prior list,No,,2009008,No,
Movie,War,Lafayette Escadrille,1958,ADVENTURE ,1.55,CLASSIC,not in prior list,No,,2000592,No,
Movie,War,"Naked and the Dead, The",1958,DRAMA ,2.18,CLASSIC,not in prior list,No,,2008973,No,
Movie,War,Torpedo Run,1958,ADVENTURE ,1.63,CLASSIC,not in prior list,No,,2009094,No,
Movie,War,Underwater Warrior,1958,ADVENTURE ,1.51,CLASSIC,not in prior list,No,,2008984,No,
Movie,War,Bowery Boys: Looking for Danger,1957,COMEDY ,1.03,CLASSIC,not in prior list,No,,2056575,No,
Movie,War,"D.I., The",1957,DRAMA ,1.76,CLASSIC,not in prior list,No,,2000541,No,
Movie,War,Run of the Arrow,1957,WESTERN ,1.43,CLASSIC,not in prior list,No,,2008844,No,
Movie,War,Something of Value,1957,DRAMA ,1.88,CLASSIC,not in prior list,No,,2008871,No,
Movie,War,Screaming Eagles,1956,DRAMA ,1.36,CLASSIC,not in prior list,No,,2001126,No,
Movie,War,"Rack, The",1956,DRAMA ,1.66,CLASSIC,not in prior list,No,,2008842,No,
Movie,War,"Warriors, The",1955,ADVENTURE ,1.41,CLASSIC,not in prior list,No,,2001222,No,
Movie,War,Target Zero,1955,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000479,No,
Movie,War,Men of the Fighting Lady,1954,ACTION ,1.33,CLASSIC,not in prior list,No,,2008528,No,
Movie,War,Prisoner of War,1954,DRAMA ,1.33,CLASSIC,not in prior list,No,,2008530,No,
Movie,War,Thunder Over the Plains,1954,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000436,No,
Movie,War,Above and Beyond,1953,DRAMA ,2.03,CLASSIC,not in prior list,No,,2008382,No,
Movie,War,Rogue's March,1953,ADVENTURE ,1.4,CLASSIC,not in prior list,No,,2008392,No,
Movie,War,Springfield Rifle,1953,WESTERN ,1.55,CLASSIC,not in prior list,No,,2000402,No,
Movie,War,Battle Zone,1952,ADVENTURE ,1.36,CLASSIC,not in prior list,No,,2000814,No,
Movie,War,Flying Leathernecks,1951,ACTION ,1.7,CLASSIC,2005765,No,,2005765,No,
