title_name,title_number,offering_start_date,genre,medal,pred_type,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01,2023-07-01,2023-08-01,2023-09-01,2023-10-01,2023-11-01,2023-12-01,2024-01-01,2024-02-01,2024-03-01,2024-04-01,2024-05-01,2024-06-01,2024-07-01,2024-08-01,2024-09-01,2024-10-01,2024-11-01,2024-12-01,2025-01-01,2025-02-01,2025-03-01,2025-04-01,2025-05-01,2025-06-01,2025-07-01,2025-08-01,2025-09-01,2025-10-01,2025-11-01,2025-12-01,2026-01-01,2026-02-01,2026-03-01,2026-04-01,2026-05-01,2026-06-01,2026-07-01,2026-08-01,2026-09-01,2026-10-01,2026-11-01,2026-12-01,2027-01-01,2027-02-01,2027-03-01,2027-04-01,2027-05-01,2027-06-01,2027-07-01,2027-08-01,2027-09-01,2027-10-01,2027-11-01,2027-12-01,2028-01-01,2028-02-01,2028-03-01,2028-04-01,2028-05-01,2028-06-01,2028-07-01,2028-08-01,2028-09-01,2028-10-01,2028-11-01,2028-12-01,2029-01-01,2029-02-01,2029-03-01,2029-04-01,2029-05-01,2029-06-01,2029-07-01,2029-08-01,2029-09-01,2029-10-01,2029-11-01,2029-12-01,2030-01-01,2030-02-01,2030-03-01,2030-04-01
Unnamed Scripted Series - Live Action Drama Platinum,1774.0,2027-04-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004065428509697997,-0.002781891001124372,-0.0020613725841993895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1775.0,2027-09-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004065428509697997,-0.002781891001124372,-0.0020613725841993895,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1876.0,2028-06-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004170105926673811,-0.002677213584148558,-0.0020613725841993895,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1877.0,2028-07-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019192346401693875,-0.008008127209715006,-0.003994284281371802,-0.0027556720727668622,-0.0019829140955810853,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1878.0,2028-05-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019192346401693875,-0.007832305564412997,-0.004170105926673811,-0.0027556720727668622,-0.0019829140955810853,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1879.0,2028-08-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019192346401693875,-0.007832305564412997,-0.004170105926673811,-0.002677213584148558,-0.0020613725841993895,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1880.0,2028-04-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004065428509697997,-0.002781891001124372,-0.0020613725841993895,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1881.0,2028-09-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004065428509697997,-0.002781891001124372,-0.0020613725841993895,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1983.0,2029-06-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004170105926673811,-0.002677213584148558,-0.0020613725841993895,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1984.0,2029-07-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019192346401693875,-0.008008127209715006,-0.003994284281371802,-0.0027556720727668622,-0.0019829140955810853,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1985.0,2029-05-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019192346401693875,-0.007832305564412997,-0.004170105926673811,-0.0027556720727668622,-0.0019829140955810853,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1986.0,2029-08-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.019192346401693875,-0.007832305564412997,-0.004170105926673811,-0.002677213584148558,-0.0020613725841993895,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1987.0,2029-04-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004065428509697997,-0.002781891001124372,-0.0020613725841993895,,,,,,,,
Unnamed Scripted Series - Live Action Drama Platinum,1988.0,2029-09-01,drama,Platinum,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018809206301082553,-0.008215445665024317,-0.004065428509697997,-0.002781891001124372,-0.0020613725841993895,,,
Unnamed Scripted Series - Live Action Drama Silver,1589.0,2025-12-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010558633921093825,-0.0004988558091461834,-0.0003703656175315713,-0.0002821986212838747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1590.0,2025-06-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1591.0,2025-07-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010558633921093825,-0.0005266423022429119,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1592.0,2025-05-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1685.0,2026-07-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010558633921093825,-0.0005266423022429119,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1686.0,2026-05-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1687.0,2026-08-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1688.0,2026-04-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1689.0,2026-09-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1690.0,2026-03-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1691.0,2026-10-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1692.0,2026-02-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023745438985023942,-0.001140727491454453,-0.0005557646051825842,-0.00037406504983227777,-0.0002926736627264022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1784.0,2027-05-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1785.0,2027-08-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1786.0,2027-04-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1787.0,2027-09-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1788.0,2027-03-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1789.0,2027-10-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1790.0,2027-02-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023745438985023942,-0.001140727491454453,-0.0005557646051825842,-0.00037406504983227777,-0.0002926736627264022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1791.0,2027-11-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.00034257912443484283,-0.0002821986212838747,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1792.0,2027-06-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1890.0,2028-05-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1891.0,2028-08-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1892.0,2028-04-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1893.0,2028-09-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1894.0,2028-03-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1895.0,2028-10-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1896.0,2028-02-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024280088356976753,-0.001111475319907017,-0.0005457263132779735,-0.0003703656175315713,-0.0002821986212838747,,,,,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1897.0,2028-11-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.00033210408299231534,-0.0002926736627264022,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1898.0,2028-06-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1997.0,2029-05-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,1998.0,2029-08-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,
Unnamed Scripted Series - Live Action Drama Silver,1999.0,2029-04-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,2000.0,2029-09-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005360225960722071,-0.0003667894867307282,-0.0002717898694857907,,,
Unnamed Scripted Series - Live Action Drama Silver,2001.0,2029-03-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,2002.0,2029-10-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025304912676270995,-0.0010326814877822858,-0.0005498242065700086,-0.0003633325478100465,-0.00026144519790867097,,
Unnamed Scripted Series - Live Action Drama Silver,2003.0,2029-02-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0023745438985023942,-0.001140727491454453,-0.0005557646051825842,-0.00037406504983227777,-0.0002926736627264022,,,,,,,,,,
Unnamed Scripted Series - Live Action Drama Silver,2004.0,2029-11-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.00033210408299231534,-0.0002926736627264022,
Unnamed Scripted Series - Live Action Drama Silver,2005.0,2029-06-01,drama,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002479974636748181,-0.0010831981186612046,-0.0005498242065700086,-0.0003529878762329268,-0.0002717898694857907,,,,,,
Unnamed Special / Stand-Up Silver,1652.0,2025-06-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1653.0,2025-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.0001778849308307115,-0.00010976518037802384,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1654.0,2025-05-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1655.0,2025-08-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1656.0,2025-04-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011016766992537625,-0.00010929216122298064,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1657.0,2025-09-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011016766992537625,-0.00010929216122298064,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1658.0,2025-03-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1659.0,2025-10-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1660.0,2025-02-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011697437111855345,-0.00019902551199240797,-0.00011108877909284909,-0.00010935600894415491,-0.00010547462695171831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1661.0,2025-11-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011371245010899586,-9.871307743697769e-05,-0.00010547462695171831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1662.0,2025-01-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00016591840060870903,-0.0001146393729327834,-0.00010580541510422062,-0.00010547462695171831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1663.0,2025-12-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.0001778849308307115,-0.00010267284271078091,-0.00010932266255753764,-0.00010195737949840129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1664.0,2025-06-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1665.0,2025-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.0001778849308307115,-0.00010976518037802384,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1666.0,2025-05-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1667.0,2025-08-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1668.0,2025-04-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011016766992537625,-0.00010929216122298064,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1748.0,2026-06-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011924749707859874,-0.00018431351288298548,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1749.0,2026-07-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.0001778849308307115,-0.00010976518037802384,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1750.0,2026-05-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010926426220590169,-9.492344218279434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unnamed Special / Stand-Up Silver,1751.0,2026-08-01,other,Silver,future,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0012028508225692335,-0.00017393766109973947,-0.00011371245010899586,-0.00010574738103936104,-9.844032334933498e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
